"","X","location","OBJECTID","sensor_id","field_code","individual_ID","fix_lat","fix_long","alt","sat","HDOP","PDOP","species","gmtneg5","sex","age","GPS.positional.dilution"
"7932",61433,"MAERC",61433,65,321,11,27.1753583,-81.1739267,118,8,1,1.2,"swine",2017-09-22 15:30:00,FALSE,"A",NA
"7933",61434,"MAERC",61434,65,321,11,27.1748467,-81.1740283,238,6,1.1,1.4,"swine",2017-09-22 16:00:00,FALSE,"A",NA
"7934",61435,"MAERC",61435,65,321,11,27.175645,-81.1739767,-12,8,0.9,1.3,"swine",2017-09-22 16:30:00,FALSE,"A",NA
"7935",61436,"MAERC",61436,65,321,11,27.175645,-81.174045,24,9,0.8,1.1,"swine",2017-09-22 17:00:00,FALSE,"A",NA
"7936",61437,"MAERC",61437,65,321,11,27.1758733,-81.1740283,26,10,0.8,1.1,"swine",2017-09-22 17:30:00,FALSE,"A",NA
"7937",61438,"MAERC",61438,65,321,11,27.1756533,-81.1740483,0,8,1.1,1.4,"swine",2017-09-22 18:00:00,FALSE,"A",NA
"7938",61439,"MAERC",61439,65,321,11,27.175615,-81.17411,18,11,0.8,1.4,"swine",2017-09-22 18:30:00,FALSE,"A",NA
"7939",61440,"MAERC",61440,65,321,11,27.1756483,-81.1733333,-2,11,0.8,1.1,"swine",2017-09-22 19:00:00,FALSE,"A",NA
"7940",61441,"MAERC",61441,65,321,11,27.1747683,-81.1721483,8,10,0.8,1.1,"swine",2017-09-22 19:30:00,FALSE,"A",NA
"7941",61442,"MAERC",61442,65,321,11,27.1744817,-81.1718867,8,8,0.9,1.2,"swine",2017-09-22 20:00:00,FALSE,"A",NA
"7942",61443,"MAERC",61443,65,321,11,27.1740317,-81.1715267,-10,8,0.9,1.2,"swine",2017-09-22 20:30:00,FALSE,"A",NA
"7943",61444,"MAERC",61444,65,321,11,27.1739617,-81.1700517,-6,7,1.1,1.4,"swine",2017-09-22 21:00:00,FALSE,"A",NA
"7944",61445,"MAERC",61445,65,321,11,27.174085,-81.1710433,44,6,1.5,1.7,"swine",2017-09-22 21:30:00,FALSE,"A",NA
"7945",61446,"MAERC",61446,65,321,11,27.17421,-81.1709267,36,6,1.4,1.7,"swine",2017-09-22 22:00:00,FALSE,"A",NA
"7946",61447,"MAERC",61447,65,321,11,27.1740317,-81.17079,22,8,0.9,1.2,"swine",2017-09-22 22:30:00,FALSE,"A",NA
"7947",61448,"MAERC",61448,65,321,11,27.17402,-81.1708933,106,6,1.8,5.1,"swine",2017-09-22 23:00:00,FALSE,"A",NA
"7948",61449,"MAERC",61449,65,321,11,27.1741567,-81.170795,12,8,1,1.3,"swine",2017-09-22 23:30:00,FALSE,"A",NA
"7949",61450,"MAERC",61450,65,321,11,27.174235,-81.1705783,74,8,0.9,1.3,"swine",2017-09-23 00:00:00,FALSE,"A",NA
"7950",61451,"MAERC",61451,65,321,11,27.1742517,-81.17068,36,6,1.1,1.4,"swine",2017-09-23 00:30:00,FALSE,"A",NA
"7951",61452,"MAERC",61452,65,321,11,27.1728817,-81.1704233,92,8,0.9,1.2,"swine",2017-09-23 01:00:00,FALSE,"A",NA
"7952",61453,"MAERC",61453,65,321,11,27.1742317,-81.1705883,34,7,0.9,1.3,"swine",2017-09-23 01:30:00,FALSE,"A",NA
"7953",61454,"MAERC",61454,65,321,11,27.17448,-81.17052,28,6,1.2,1.4,"swine",2017-09-23 02:00:00,FALSE,"A",NA
"7954",61455,"MAERC",61455,65,321,11,27.1748483,-81.17017,-28,7,0.9,1.6,"swine",2017-09-23 02:30:00,FALSE,"A",NA
"7955",61456,"MAERC",61456,65,321,11,27.1742317,-81.1703983,2,6,1.1,2.1,"swine",2017-09-23 03:00:00,FALSE,"A",NA
"7956",61457,"MAERC",61457,65,321,11,27.1742983,-81.170365,38,7,1,1.3,"swine",2017-09-23 03:30:00,FALSE,"A",NA
"7957",61458,"MAERC",61458,65,321,11,27.1742867,-81.1701283,62,9,0.8,1.1,"swine",2017-09-23 04:00:00,FALSE,"A",NA
"7958",61459,"MAERC",61459,65,321,11,27.1742617,-81.1701683,70,8,0.9,1.2,"swine",2017-09-23 04:30:00,FALSE,"A",NA
"7959",61460,"MAERC",61460,65,321,11,27.1743233,-81.1701567,44,9,0.9,1.2,"swine",2017-09-23 05:00:00,FALSE,"A",NA
"7960",61461,"MAERC",61461,65,321,11,27.173985,-81.1705983,82,7,1.2,1.6,"swine",2017-09-23 05:30:00,FALSE,"A",NA
"7961",61462,"MAERC",61462,65,321,11,27.1746083,-81.170435,-14,10,0.8,1.1,"swine",2017-09-23 06:00:00,FALSE,"A",NA
"7962",61463,"MAERC",61463,65,321,11,27.174915,-81.1689667,14,9,1.1,1.8,"swine",2017-09-23 06:30:00,FALSE,"A",NA
"7963",61464,"MAERC",61464,65,321,11,27.1760767,-81.1699383,-26,7,1.3,1.6,"swine",2017-09-23 06:59:00,FALSE,"A",NA
"7964",61465,"MAERC",61465,65,321,11,27.1747317,-81.1704133,36,7,1.3,4,"swine",2017-09-23 07:30:00,FALSE,"A",NA
"7965",61466,"MAERC",61466,65,321,11,27.17427,-81.1695017,16,10,0.8,1.2,"swine",2017-09-23 08:00:00,FALSE,"A",NA
"7966",61467,"MAERC",61467,65,321,11,27.1732083,-81.1688367,28,8,0.9,1.6,"swine",2017-09-23 08:30:00,FALSE,"A",NA
"7967",61468,"MAERC",61468,65,321,11,27.1737517,-81.1684067,-62,7,1,1.3,"swine",2017-09-23 09:00:00,FALSE,"A",NA
"7968",61469,"MAERC",61469,65,321,11,27.173895,-81.1687333,-18,6,1.3,1.6,"swine",2017-09-23 09:30:00,FALSE,"A",NA
"7969",61470,"MAERC",61470,65,321,11,27.1719783,-81.170145,-10,10,0.7,1,"swine",2017-09-23 10:00:00,FALSE,"A",NA
"7970",61471,"MAERC",61471,65,321,11,27.1725317,-81.1706583,8,9,0.8,1.2,"swine",2017-09-23 10:30:00,FALSE,"A",NA
"7971",61472,"MAERC",61472,65,321,11,27.1725317,-81.1708283,20,9,0.9,1.2,"swine",2017-09-23 11:00:00,FALSE,"A",NA
"7972",61473,"MAERC",61473,65,321,11,27.1738583,-81.17136,6,8,1,1.3,"swine",2017-09-23 11:30:00,FALSE,"A",NA
"7973",61474,"MAERC",61474,65,321,11,27.173565,-81.1712733,-2,6,1.2,1.5,"swine",2017-09-23 12:00:00,FALSE,"A",NA
"7974",61475,"MAERC",61475,65,321,11,27.17423,-81.171355,32,8,0.9,1.2,"swine",2017-09-23 12:30:00,FALSE,"A",NA
"7975",61476,"MAERC",61476,65,321,11,27.1745767,-81.171845,36,9,0.8,1.2,"swine",2017-09-23 13:00:00,FALSE,"A",NA
"7976",61477,"MAERC",61477,65,321,11,27.1747083,-81.17224,10,9,0.8,1.2,"swine",2017-09-23 13:30:00,FALSE,"A",NA
"7977",61478,"MAERC",61478,65,321,11,27.174605,-81.17235,26,9,1,2,"swine",2017-09-23 14:00:00,FALSE,"A",NA
"7978",61479,"MAERC",61479,65,321,11,27.174435,-81.1716967,28,10,0.9,1.2,"swine",2017-09-23 14:30:00,FALSE,"A",NA
"7979",61480,"MAERC",61480,65,321,11,27.1740333,-81.1710567,16,10,0.8,1.1,"swine",2017-09-23 15:00:00,FALSE,"A",NA
"7980",61481,"MAERC",61481,65,321,11,27.1739033,-81.171225,22,8,1.1,1.3,"swine",2017-09-23 15:30:00,FALSE,"A",NA
"7981",61482,"MAERC",61482,65,321,11,27.1739683,-81.1712667,20,8,0.9,1.3,"swine",2017-09-23 16:00:00,FALSE,"A",NA
"7982",61483,"MAERC",61483,65,321,11,27.17384,-81.171215,26,8,0.9,1.2,"swine",2017-09-23 16:30:00,FALSE,"A",NA
"7983",61484,"MAERC",61484,65,321,11,27.1738917,-81.1712967,24,8,1,1.3,"swine",2017-09-23 17:00:00,FALSE,"A",NA
"7984",61485,"MAERC",61485,65,321,11,27.173825,-81.1710617,50,9,0.8,1.1,"swine",2017-09-23 17:30:00,FALSE,"A",NA
"7985",61486,"MAERC",61486,65,321,11,27.1739667,-81.1709417,10,6,2,2.2,"swine",2017-09-23 18:00:00,FALSE,"A",NA
"7986",61487,"MAERC",61487,65,321,11,27.1736833,-81.1710167,10,8,1.1,1.4,"swine",2017-09-23 18:30:00,FALSE,"A",NA
"7987",61488,"MAERC",61488,65,321,11,27.1740583,-81.1711167,0,9,0.9,1.3,"swine",2017-09-23 19:00:00,FALSE,"A",NA
"7988",61489,"MAERC",61489,65,321,11,27.1760317,-81.1705383,-6,7,1.1,1.4,"swine",2017-09-23 19:30:00,FALSE,"A",NA
"7989",61490,"MAERC",61490,65,321,11,27.1760067,-81.1703733,-18,7,1,1.3,"swine",2017-09-23 20:00:00,FALSE,"A",NA
"7990",61491,"MAERC",61491,65,321,11,27.176195,-81.1696883,32,8,1,1.3,"swine",2017-09-23 20:30:00,FALSE,"A",NA
"7991",61492,"MAERC",61492,65,321,11,27.1752383,-81.1684933,-14,9,1.1,1.3,"swine",2017-09-23 21:00:00,FALSE,"A",NA
"7992",61493,"MAERC",61493,65,321,11,27.17549,-81.1694133,2,8,1,1.3,"swine",2017-09-23 21:30:00,FALSE,"A",NA
"7993",61494,"MAERC",61494,65,321,11,27.1755267,-81.1692617,0,9,0.9,1.2,"swine",2017-09-23 22:00:00,FALSE,"A",NA
"7994",61495,"MAERC",61495,65,321,11,27.1756017,-81.1696833,16,7,1,1.3,"swine",2017-09-23 22:30:00,FALSE,"A",NA
"7995",61496,"MAERC",61496,65,321,11,27.17563,-81.169335,-32,9,0.8,1.1,"swine",2017-09-23 22:59:00,FALSE,"A",NA
"7996",61497,"MAERC",61497,65,321,11,27.1757733,-81.1689183,52,8,0.8,1.1,"swine",2017-09-23 23:30:00,FALSE,"A",NA
"7997",61498,"MAERC",61498,65,321,11,27.1754083,-81.1691633,90,6,1.1,1.5,"swine",2017-09-24 00:00:00,FALSE,"A",NA
"7998",61499,"MAERC",61499,65,321,11,27.1761017,-81.1685783,-10,7,1.2,1.5,"swine",2017-09-24 00:30:00,FALSE,"A",NA
"7999",61500,"MAERC",61500,65,321,11,27.1758733,-81.169345,-174,6,1.5,4.6,"swine",2017-09-24 01:00:00,FALSE,"A",NA
"8000",61501,"MAERC",61501,65,321,11,27.1756317,-81.1690833,-22,8,1,1.3,"swine",2017-09-24 01:30:00,FALSE,"A",NA
"8001",61502,"MAERC",61502,65,321,11,27.17568,-81.1691667,-6,8,1.1,1.3,"swine",2017-09-24 02:00:00,FALSE,"A",NA
"8002",61503,"MAERC",61503,65,321,11,27.1752217,-81.16898,32,9,0.8,1.1,"swine",2017-09-24 02:30:00,FALSE,"A",NA
"8003",61504,"MAERC",61504,65,321,11,27.17548,-81.1691317,-10,7,1.1,1.4,"swine",2017-09-24 03:00:00,FALSE,"A",NA
"8004",61505,"MAERC",61505,65,321,11,27.1756033,-81.1692783,16,7,1.1,1.4,"swine",2017-09-24 03:30:00,FALSE,"A",NA
"8005",61506,"MAERC",61506,65,321,11,27.1755383,-81.1691833,12,6,1.4,1.7,"swine",2017-09-24 04:00:00,FALSE,"A",NA
"8006",61507,"MAERC",61507,65,321,11,27.1756267,-81.169075,-2,6,1.3,1.6,"swine",2017-09-24 04:30:00,FALSE,"A",NA
"8007",61508,"MAERC",61508,65,321,11,27.1755333,-81.16916,26,9,1.1,2.2,"swine",2017-09-24 05:00:00,FALSE,"A",NA
"8008",61509,"MAERC",61509,65,321,11,27.175575,-81.169185,18,8,1,1.3,"swine",2017-09-24 05:30:00,FALSE,"A",NA
"8009",61510,"MAERC",61510,65,321,11,27.1754183,-81.1694133,4,10,0.8,1.1,"swine",2017-09-24 06:00:00,FALSE,"A",NA
"8010",61511,"MAERC",61511,65,321,11,27.1747317,-81.16987,6,10,0.9,1.2,"swine",2017-09-24 06:30:00,FALSE,"A",NA
"8011",61512,"MAERC",61512,65,321,11,27.1747233,-81.16977,-18,6,1.3,1.6,"swine",2017-09-24 06:59:00,FALSE,"A",NA
"8012",61513,"MAERC",61513,65,321,11,27.1729883,-81.1708667,-12,11,0.7,1.1,"swine",2017-09-24 07:30:00,FALSE,"A",NA
"8013",61514,"MAERC",61514,65,321,11,27.17331,-81.1718933,-20,10,0.8,1.2,"swine",2017-09-24 08:00:00,FALSE,"A",NA
"8014",61515,"MAERC",61515,65,321,11,27.1739917,-81.1724483,42,6,1.5,1.8,"swine",2017-09-24 08:30:00,FALSE,"A",NA
"8015",61516,"MAERC",61516,65,321,11,27.174275,-81.172545,-14,6,1.1,1.4,"swine",2017-09-24 09:00:00,FALSE,"A",NA
"8016",61517,"MAERC",61517,65,321,11,27.1745233,-81.17236,-18,7,1.1,1.4,"swine",2017-09-24 09:30:00,FALSE,"A",NA
"8017",61518,"MAERC",61518,65,321,11,27.17491,-81.1731883,20,7,0.9,1.2,"swine",2017-09-24 10:00:00,FALSE,"A",NA
"8018",61519,"MAERC",61519,65,321,11,27.17477,-81.1729417,-34,6,1.2,1.5,"swine",2017-09-24 10:30:00,FALSE,"A",NA
"8019",61520,"MAERC",61520,65,321,11,27.175465,-81.1734417,42,9,0.8,1.3,"swine",2017-09-24 11:00:00,FALSE,"A",NA
"8020",61521,"MAERC",61521,65,321,11,27.1755933,-81.17467,122,6,1.1,2.6,"swine",2017-09-24 11:30:00,FALSE,"A",NA
"8021",61522,"MAERC",61522,65,321,11,27.1757367,-81.17473,74,7,0.9,1.2,"swine",2017-09-24 12:00:00,FALSE,"A",NA
"8022",61523,"MAERC",61523,65,321,11,27.1756283,-81.17442,84,9,0.8,1.1,"swine",2017-09-24 12:30:00,FALSE,"A",NA
"8023",61524,"MAERC",61524,65,321,11,27.1758033,-81.1748667,32,5,2.4,2.6,"swine",2017-09-24 13:00:00,FALSE,"A",NA
"8024",61525,"MAERC",61525,65,321,11,27.1759617,-81.1753317,-38,6,1.4,1.7,"swine",2017-09-24 13:30:00,FALSE,"A",NA
"8025",61526,"MAERC",61526,65,321,11,27.17593,-81.174825,16,8,1,1.3,"swine",2017-09-24 14:00:00,FALSE,"A",NA
"8026",61527,"MAERC",61527,65,321,11,27.175135,-81.1747917,38,8,1.1,1.4,"swine",2017-09-24 14:30:00,FALSE,"A",NA
"8027",61528,"MAERC",61528,65,321,11,27.174885,-81.1749083,28,8,1.1,1.4,"swine",2017-09-24 15:00:00,FALSE,"A",NA
"8028",61529,"MAERC",61529,65,321,11,27.1745867,-81.1742383,62,8,1,1.3,"swine",2017-09-24 15:30:00,FALSE,"A",NA
"8029",61530,"MAERC",61530,65,321,11,27.17478,-81.1749267,-42,7,1.3,1.6,"swine",2017-09-24 16:00:00,FALSE,"A",NA
"8030",61531,"MAERC",61531,65,321,11,27.1741833,-81.1732667,130,5,2.2,2.4,"swine",2017-09-24 16:30:00,FALSE,"A",NA
"8031",61532,"MAERC",61532,65,321,11,27.1740533,-81.174465,16,8,0.9,1.2,"swine",2017-09-24 17:00:00,FALSE,"A",NA
"8032",61533,"MAERC",61533,65,321,11,27.1739283,-81.1735583,-180,9,0.8,1.1,"swine",2017-09-24 17:30:00,FALSE,"A",NA
"8033",61534,"MAERC",61534,65,321,11,27.17356,-81.17444,38,6,2,2.2,"swine",2017-09-24 18:00:00,FALSE,"A",NA
"8034",61535,"MAERC",61535,65,321,11,27.1738983,-81.1744933,120,7,1,1.3,"swine",2017-09-24 18:30:00,FALSE,"A",NA
"8035",61536,"MAERC",61536,65,321,11,27.1742167,-81.17406,154,6,1,1.3,"swine",2017-09-24 19:00:00,FALSE,"A",NA
"8036",61537,"MAERC",61537,65,321,11,27.17472,-81.1739233,-68,8,0.9,1.3,"swine",2017-09-24 19:30:00,FALSE,"A",NA
"8037",61538,"MAERC",61538,65,321,11,27.1749333,-81.1741383,18,7,1,1.4,"swine",2017-09-24 20:00:00,FALSE,"A",NA
"8038",61539,"MAERC",61539,65,321,11,27.1742483,-81.1738317,-138,6,1.2,1.5,"swine",2017-09-24 20:30:00,FALSE,"A",NA
"8039",61540,"MAERC",61540,65,321,11,27.1752683,-81.174945,-48,6,1.1,1.4,"swine",2017-09-24 21:00:00,FALSE,"A",NA
"8040",61541,"MAERC",61541,65,321,11,27.1757333,-81.1746933,-16,8,0.9,1.3,"swine",2017-09-24 21:30:00,FALSE,"A",NA
"8041",61542,"MAERC",61542,65,321,11,27.1755433,-81.1741633,12,10,0.8,1.1,"swine",2017-09-24 22:00:00,FALSE,"A",NA
"8042",61543,"MAERC",61543,65,321,11,27.175795,-81.174165,-6,7,1.1,1.3,"swine",2017-09-24 22:30:00,FALSE,"A",NA
"8043",61544,"MAERC",61544,65,321,11,27.17577,-81.1741083,4,8,1.1,1.4,"swine",2017-09-24 23:00:00,FALSE,"A",NA
"8044",61545,"MAERC",61545,65,321,11,27.17562,-81.174015,0,10,0.8,1.1,"swine",2017-09-24 23:30:00,FALSE,"A",NA
"8045",61546,"MAERC",61546,65,321,11,27.175945,-81.1742417,118,6,1.2,1.6,"swine",2017-09-25 00:00:00,FALSE,"A",NA
"8046",61547,"MAERC",61547,65,321,11,27.1756383,-81.1736833,-46,6,1.3,1.6,"swine",2017-09-25 00:30:00,FALSE,"A",NA
"8047",61548,"MAERC",61548,65,321,11,27.1755467,-81.173865,-10,9,1,2.4,"swine",2017-09-25 01:00:00,FALSE,"A",NA
"8048",61549,"MAERC",61549,65,321,11,27.1754717,-81.1737733,12,9,0.8,1.1,"swine",2017-09-25 01:30:00,FALSE,"A",NA
"8049",61550,"MAERC",61550,65,321,11,27.17569,-81.1741117,26,9,0.8,1.1,"swine",2017-09-25 02:00:00,FALSE,"A",NA
"8050",61551,"MAERC",61551,65,321,11,27.1756333,-81.1738517,26,8,0.9,1.2,"swine",2017-09-25 02:30:00,FALSE,"A",NA
"8051",61552,"MAERC",61552,65,321,11,27.1755233,-81.1738233,28,7,1.1,1.4,"swine",2017-09-25 03:00:00,FALSE,"A",NA
"8052",61553,"MAERC",61553,65,321,11,27.1754183,-81.173875,-38,7,1,1.3,"swine",2017-09-25 03:30:00,FALSE,"A",NA
"8053",61554,"MAERC",61554,65,321,11,27.17539,-81.174275,18,6,1.1,1.4,"swine",2017-09-25 04:00:00,FALSE,"A",NA
"8054",61555,"MAERC",61555,65,321,11,27.1753333,-81.1741517,-20,9,0.8,1.1,"swine",2017-09-25 04:30:00,FALSE,"A",NA
"8055",61556,"MAERC",61556,65,321,11,27.175365,-81.1741217,-2,8,0.9,1.2,"swine",2017-09-25 05:00:00,FALSE,"A",NA
"8056",61557,"MAERC",61557,65,321,11,27.175265,-81.17426,0,7,1.3,1.5,"swine",2017-09-25 05:30:00,FALSE,"A",NA
"8057",61558,"MAERC",61558,65,321,11,27.1749767,-81.1731083,-38,9,0.9,1.1,"swine",2017-09-25 06:00:00,FALSE,"A",NA
"8058",61559,"MAERC",61559,65,321,11,27.1745067,-81.1721817,-24,8,0.9,1.2,"swine",2017-09-25 06:30:00,FALSE,"A",NA
"8059",61560,"MAERC",61560,65,321,11,27.1744617,-81.1732133,-166,10,0.8,1.1,"swine",2017-09-25 06:59:00,FALSE,"A",NA
"8060",61561,"MAERC",61561,65,321,11,27.1744367,-81.1732317,-154,7,1.1,1.4,"swine",2017-09-25 06:59:00,FALSE,"A",NA
"8061",61562,"MAERC",61562,65,321,11,27.1732733,-81.1735983,-126,7,1.1,1.4,"swine",2017-09-25 07:30:00,FALSE,"A",NA
"8062",61563,"MAERC",61563,65,321,11,27.1726267,-81.1734683,-42,9,0.9,1.2,"swine",2017-09-25 08:00:00,FALSE,"A",NA
"8063",61564,"MAERC",61564,65,321,11,27.172395,-81.173295,-6,7,1,1.3,"swine",2017-09-25 08:30:00,FALSE,"A",NA
"8064",61565,"MAERC",61565,65,321,11,27.1725133,-81.1726917,56,7,1.2,1.5,"swine",2017-09-25 09:00:00,FALSE,"A",NA
"8065",61566,"MAERC",61566,65,321,11,27.1723967,-81.1726017,10,6,1.2,1.5,"swine",2017-09-25 09:30:00,FALSE,"A",NA
"8066",61567,"MAERC",61567,65,321,11,27.1725517,-81.1730067,-38,7,1,1.3,"swine",2017-09-25 10:00:00,FALSE,"A",NA
"8067",61568,"MAERC",61568,65,321,11,27.1718383,-81.1732017,166,7,1,1.4,"swine",2017-09-25 10:30:00,FALSE,"A",NA
"8068",61569,"MAERC",61569,65,321,11,27.1729717,-81.1731467,-20,6,1.2,1.5,"swine",2017-09-25 11:00:00,FALSE,"A",NA
"8069",61570,"MAERC",61570,65,321,11,27.1726283,-81.17311,22,8,1,1.3,"swine",2017-09-25 11:30:00,FALSE,"A",NA
"8070",61571,"MAERC",61571,65,321,11,27.1726983,-81.1730517,28,9,0.8,1.5,"swine",2017-09-25 12:00:00,FALSE,"A",NA
"8071",61572,"MAERC",61572,65,321,11,27.1726583,-81.1730767,20,9,0.8,1.2,"swine",2017-09-25 12:30:00,FALSE,"A",NA
"8072",61573,"MAERC",61573,65,321,11,27.1726333,-81.173125,30,8,0.9,1.3,"swine",2017-09-25 13:00:00,FALSE,"A",NA
"8073",61574,"MAERC",61574,65,321,11,27.17193,-81.1721867,30,8,1,1.3,"swine",2017-09-25 13:30:00,FALSE,"A",NA
"8074",61575,"MAERC",61575,65,321,11,27.1734133,-81.1705433,42,7,1.1,1.4,"swine",2017-09-25 14:00:00,FALSE,"A",NA
"8075",61576,"MAERC",61576,65,321,11,27.173435,-81.1705733,86,8,1,1.7,"swine",2017-09-25 14:30:00,FALSE,"A",NA
"8076",61577,"MAERC",61577,65,321,11,27.1736433,-81.170585,40,7,1.2,1.5,"swine",2017-09-25 15:00:00,FALSE,"A",NA
"8077",61578,"MAERC",61578,65,321,11,27.17358,-81.1703367,78,6,1.4,1.7,"swine",2017-09-25 15:30:00,FALSE,"A",NA
"8078",61579,"MAERC",61579,65,321,11,27.1735333,-81.1703917,60,7,1,1.3,"swine",2017-09-25 16:00:00,FALSE,"A",NA
"8079",61580,"MAERC",61580,65,321,11,27.1736867,-81.1705633,24,7,1,1.3,"swine",2017-09-25 16:30:00,FALSE,"A",NA
"8080",61581,"MAERC",61581,65,321,11,27.1736683,-81.1706617,24,10,0.8,1.4,"swine",2017-09-25 17:00:00,FALSE,"A",NA
"8081",61582,"MAERC",61582,65,321,11,27.1738,-81.1706867,36,9,0.8,1.1,"swine",2017-09-25 17:30:00,FALSE,"A",NA
"8082",61583,"MAERC",61583,65,321,11,27.17367,-81.17061,26,6,1.5,1.8,"swine",2017-09-25 18:00:00,FALSE,"A",NA
"8083",61584,"MAERC",61584,65,321,11,27.1736217,-81.1707833,14,8,0.9,1.2,"swine",2017-09-25 18:30:00,FALSE,"A",NA
"8084",61585,"MAERC",61585,65,321,11,27.17347,-81.1709533,90,7,1.3,1.6,"swine",2017-09-25 19:00:00,FALSE,"A",NA
"8085",61586,"MAERC",61586,65,321,11,27.1736533,-81.171635,-42,7,1.3,1.6,"swine",2017-09-25 19:30:00,FALSE,"A",NA
"8086",61587,"MAERC",61587,65,321,11,27.17362,-81.1715467,-20,6,1.6,1.8,"swine",2017-09-25 20:00:00,FALSE,"A",NA
"8087",61588,"MAERC",61588,65,321,11,27.1753533,-81.17006,-12,6,1.1,1.4,"swine",2017-09-25 20:30:00,FALSE,"A",NA
"8088",61589,"MAERC",61589,65,321,11,27.1757517,-81.1694117,-8,7,1.1,1.4,"swine",2017-09-25 21:00:00,FALSE,"A",NA
"8089",61590,"MAERC",61590,65,321,11,27.17594,-81.1718533,0,7,0.9,1.3,"swine",2017-09-25 21:30:00,FALSE,"A",NA
"8090",61591,"MAERC",61591,65,321,11,27.1760733,-81.1720833,14,7,0.9,1.3,"swine",2017-09-25 22:00:00,FALSE,"A",NA
"8091",61592,"MAERC",61592,65,321,11,27.1759883,-81.1717933,10,8,1.3,1.6,"swine",2017-09-25 22:30:00,FALSE,"A",NA
"8092",61593,"MAERC",61593,65,321,11,27.1760333,-81.1718633,2,9,0.9,1.2,"swine",2017-09-25 23:00:00,FALSE,"A",NA
"8093",61594,"MAERC",61594,65,321,11,27.17596,-81.17186,-8,9,0.9,1.2,"swine",2017-09-25 23:30:00,FALSE,"A",NA
"8094",61595,"MAERC",61595,65,321,11,27.1759867,-81.1718683,-4,8,1,1.4,"swine",2017-09-26 00:00:00,FALSE,"A",NA
"8095",61596,"MAERC",61596,65,321,11,27.1759733,-81.1715767,16,11,0.7,1.1,"swine",2017-09-26 00:30:00,FALSE,"A",NA
"8096",61597,"MAERC",61597,65,321,11,27.1759467,-81.1717583,8,7,1,1.4,"swine",2017-09-26 01:00:00,FALSE,"A",NA
"8097",61598,"MAERC",61598,65,321,11,27.1759567,-81.1718317,40,8,1,1.3,"swine",2017-09-26 01:30:00,FALSE,"A",NA
"8098",61599,"MAERC",61599,65,321,11,27.17603,-81.1718583,18,9,0.9,1.2,"swine",2017-09-26 02:00:00,FALSE,"A",NA
"8099",61600,"MAERC",61600,65,321,11,27.176125,-81.1718533,18,6,1.5,1.8,"swine",2017-09-26 02:30:00,FALSE,"A",NA
"8100",61601,"MAERC",61601,65,321,11,27.1760367,-81.1719,0,7,1.4,1.6,"swine",2017-09-26 03:00:00,FALSE,"A",NA
"8101",61602,"MAERC",61602,65,321,11,27.1759467,-81.1717967,10,6,1.6,1.8,"swine",2017-09-26 03:30:00,FALSE,"A",NA
"8102",61603,"MAERC",61603,65,321,11,27.1759367,-81.171745,12,7,1.4,1.6,"swine",2017-09-26 04:00:00,FALSE,"A",NA
"8103",61604,"MAERC",61604,65,321,11,27.1759467,-81.17168,8,7,1.4,1.6,"swine",2017-09-26 04:30:00,FALSE,"A",NA
"8104",61605,"MAERC",61605,65,321,11,27.1759083,-81.1714417,28,8,1.2,1.4,"swine",2017-09-26 05:00:00,FALSE,"A",NA
"8105",61606,"MAERC",61606,65,321,11,27.1762383,-81.1717633,0,8,1,1.3,"swine",2017-09-26 05:30:00,FALSE,"A",NA
"8106",61607,"MAERC",61607,65,321,11,27.175655,-81.1715233,20,8,0.9,1.2,"swine",2017-09-26 06:00:00,FALSE,"A",NA
"8107",61608,"MAERC",61608,65,321,11,27.17495,-81.1725783,-20,10,0.8,1.1,"swine",2017-09-26 06:30:00,FALSE,"A",NA
"8108",61609,"MAERC",61609,65,321,11,27.1745617,-81.1732683,-16,9,0.9,1.2,"swine",2017-09-26 06:59:00,FALSE,"A",NA
"8109",61610,"MAERC",61610,65,321,11,27.1744067,-81.1735467,8,8,0.9,1.3,"swine",2017-09-26 07:30:00,FALSE,"A",NA
"8110",61611,"MAERC",61611,65,321,11,27.1747183,-81.1736483,-2,9,0.8,1.1,"swine",2017-09-26 08:00:00,FALSE,"A",NA
"8111",61612,"MAERC",61612,65,321,11,27.1744983,-81.17256,-66,7,0.9,1.3,"swine",2017-09-26 08:30:00,FALSE,"A",NA
"8112",61613,"MAERC",61613,65,321,11,27.1734517,-81.1730883,-56,7,0.9,1.2,"swine",2017-09-26 09:00:00,FALSE,"A",NA
"8113",61614,"MAERC",61614,65,321,11,27.1725583,-81.173015,-36,6,2.5,3.1,"swine",2017-09-26 09:30:00,FALSE,"A",NA
"8114",61615,"MAERC",61615,65,321,11,27.1720733,-81.1720883,-4,9,0.8,1.1,"swine",2017-09-26 10:00:00,FALSE,"A",NA
"8115",61616,"MAERC",61616,65,321,11,27.1715333,-81.171925,12,6,2.3,2.4,"swine",2017-09-26 10:30:00,FALSE,"A",NA
"8116",61617,"MAERC",61617,65,321,11,27.17148,-81.1720767,-20,8,1,1.9,"swine",2017-09-26 11:00:00,FALSE,"A",NA
"8117",61618,"MAERC",61618,65,321,11,27.1718867,-81.1722267,-26,7,1.4,1.6,"swine",2017-09-26 11:30:00,FALSE,"A",NA
"8118",61619,"MAERC",61619,65,321,11,27.1724417,-81.1730517,-2,11,0.7,1,"swine",2017-09-26 12:00:00,FALSE,"A",NA
